site,source,isbn,title,authors
labirint,https://www.labirint.ru/books/63579/,5-222-02625-3,"Английский для инженеров: Агабекян, Коваленко","Агабекян Игорь Петрович, Коваленко Петр Игоревич"
labirint,https://www.labirint.ru/books/63743/,5-222-05486-1,Сольфеджио. 5 класс: Юлия Фролова,Фролова Юлия Васильевна
labirint,https://www.labirint.ru/books/63793/,5-222-01481-9,"Основы безопасности жизнедеятельности. ФГОС: Хван, Хван","Хван Татьяна Александровна, Хван Петр Александрович"
labirint,https://www.labirint.ru/books/63881/,5-222-05483-7,"Фармакология. Учебник: Федюкович, Рубан","Федюкович Николай Иванович, Рубан Элеонора Дмитриевна"
labirint,https://www.labirint.ru/books/63922/,5-222-02597-7,"Сестринское дело в хирургии. Учебное пособие: Барыкина, Зарянская","Барыкина Наталья Владимировна, Зарянская Валентина Георгиевна"
labirint,https://www.labirint.ru/books/63948/,5-222-04612-5,Таинственное и необычное в человеческой психике: Виктор Шапарь,Шапарь Виктор Борисович
labirint,https://www.labirint.ru/books/64031/,5-222-04600-1,Обслуживание на предприятиях общественного питания. Учебное пособие: Лидия Радченко,Радченко Лидия Александровна
labirint,https://www.labirint.ru/books/63986/,5-222-04574-9,Боли в суставах: Лидия Муха,Муха Лидия Гавриловна
labirint,https://www.labirint.ru/books/64082/,4602607004427,Задачки в клеточках. Рабочая тетрадь для детей 4-5 лет. ФГОС ДО: Константин Шевелев,Шевелев Константин Валерьевич
labirint,https://www.labirint.ru/books/64236/,5-222-05372-5,"Музыкальная литература. Музыка, ее формы и жанры. Первый год обучения. Учебное пособие: Мария Шорникова",Шорникова Мария Исааковна
labirint,https://www.labirint.ru/books/64089/,9785090888097,Готовимся к школе. Рабочая тетрадь для детей 5-6 лет. Часть 1. ФГОС ДО: Константин Шевелев,Шевелев Константин Валерьевич
labirint,https://www.labirint.ru/books/64123/,5-222-05746-1,"Русский язык и культура речи. Учебное пособие для вузов: Введенская, Павлова, Кашаева","Введенская Людмила Алексеевна, Павлова Людмила Григорьевна, Кашаева Елена Юрьевна"
labirint,https://www.labirint.ru/books/64268/,5-324-00276-3,Древняя Греция: Борис Деревенский,Деревенский Борис Георгиевич
labirint,https://www.labirint.ru/books/64263/,5-324-00230-5,Древний Египет. Школьный путеводитель: Борис Деревенский,Деревенский Борис Георгиевич
labirint,https://www.labirint.ru/books/64446/,5-9524-1437-0,Реквием для жены моего шефа: Анна Панфилова,Панфилова Анна
labirint,https://www.labirint.ru/books/64338/,5-222-05136-6,Юному музыканту-пианисту. Хрестоматия для учащихся детской муз. школы. 2 кл. Уч.-метод. пособие,Осташов С.
labirint,https://www.labirint.ru/books/64430/,5-222-02516-0,"Сестринское дело в педиатрии: Тульчинская, Соколова, Шеховцова","Тульчинская Вера Дмитриевна, Соколова Наталья Глебовна, Шеховцова Наталья Михайловна"
labirint,https://www.labirint.ru/books/64484/,5-89144-439-9,Комплексный анализ текста. Рабочая тетрадь. 10-11 классы: Александр Малюшкин,Малюшкин Александр Борисович
labirint,https://www.labirint.ru/books/64483/,5-89144-265-5,Комплексный анализ текста. 6 класс. Рабочая тетрадь: Александр Малюшкин,Малюшкин Александр Борисович
labirint,https://www.labirint.ru/books/64505/,985-483-326-7,Окончательное решение проблемы лишнего веса: Филлип МакГро,МакГро Филлип
labirint,https://www.labirint.ru/books/64631/,5-93556-476-9,Звездная дорога: Олег Авраменко,Авраменко Олег Евгеньевич
labirint,https://www.labirint.ru/books/64532/,5-222-03789-4,Страны и народы мира: Энциклопедический справочник. - 3-е издание: В.Б. Гарин,Гарин В.Б.
labirint,https://www.labirint.ru/books/64902/,5-222-04473-4,Коран,Крачковский И. Ю.
